code,level-front-120,level-future-120,trend,front-min_time,front-min_up_or_down,front-max_time,front-max_up_or_down,future-min_time,future-min_up_or_down,future-max_time,future-max_up_or_down,percent
300949.SZ奥雅股份,0.8177104176757798,1.669294138018261,0.8515837203424813,2023-02-19 00:00:00,-6.361472742040966,2023-04-02 00:00:00,7.238240467240358,2023-06-19 00:00:00,-4.72,2023-07-31 00:00:00,7.64,0.7
003037.SZ三和管桩,-4.531523111552235,-3.6762258977692914,0.8552972137829435,2023-04-06 00:00:00,-8.47461420099905,2023-02-08 00:00:00,4.190372163153059,2023-06-05 00:00:00,-8.51476317289574,2023-06-08 00:00:00,4.72,0.22077922077922077
603097.SH江苏华辰,-3.5564100532383094,-2.6905417477035134,0.865868305534796,2023-03-16 00:00:00,-9.431770017395763,2023-05-25 00:00:00,4.645987998938445,2023-07-14 00:00:00,-7.64,2023-07-24 00:00:00,4.72,0.29850746268656714
605358.SH立昂微,-1.7791232347114807,-0.9129007649912598,0.8662224697202209,2023-04-21 00:00:00,-9.250828018106919,2023-02-28 00:00:00,3.546283390285062,2023-06-20 00:00:00,-7.582078048240963,2023-06-28 00:00:00,4.777921951759037,0.5897435897435898
605499.SH东鹏饮料,-3.436917510379584,-2.570132976594995,0.866784533784589,2023-05-03 00:00:00,-9.165074796544044,2023-05-17 00:00:00,3.8870195458884944,2023-07-07 00:00:00,-7.64,2023-07-16 00:00:00,4.720000000000001,0.7301587301587301
300237.SZ美晨生态,-3.5857235754226386,-2.7184042323293673,0.8673193430932713,2023-03-20 00:00:00,-8.632382423618608,2023-04-08 00:00:00,4.693346476447381,2023-09-05 00:00:00,-8.044009626166176,2023-08-06 00:00:00,5.830390674523013,0.8064516129032258
301129.SZ瑞纳智能,-2.760561671313331,-1.8929866213325293,0.8675750499808019,2023-03-11 00:00:00,-8.63001562721743,2023-03-06 00:00:00,3.72998437278257,2023-07-09 00:00:00,-7.64,2023-07-04 00:00:00,4.720000000000001,0.9285714285714286
002972.SZ科安达,-0.7171867740340587,0.150433476639614,0.8676202506736728,2023-03-01 00:00:00,-7.314102905686662,2023-02-03 00:00:00,6.195008839225856,2023-06-29 00:00:00,-6.250784498329,2023-07-11 00:00:00,6.109215501671,0.6590909090909091
603155.SH新亚强,-0.7228407960487166,0.14551178087925482,0.8683525769279714,2023-04-21 00:00:00,-8.6538827873935,2023-05-15 00:00:00,5.324180143207189,2023-06-20 00:00:00,-7.0144740414988815,2023-07-14 00:00:00,5.345525958501118,0.6785714285714286
605077.SH华康股份,-2.688381590788187,-1.8188931210789194,0.8694884697092675,2023-02-16 00:00:00,-8.816528302833792,2023-04-29 00:00:00,4.090162134747535,2023-06-16 00:00:00,-7.64,2023-06-28 00:00:00,4.719999999999999,0.8571428571428571
600622.SH光大嘉宝,-1.8740791396366603,-1.004405805671637,0.8696733339650233,2023-04-04 00:00:00,-9.038098807778965,2023-02-02 00:00:00,4.492214882040094,2023-06-03 00:00:00,-8.567064396462271,2023-08-12 00:00:00,5.700633241526069,0.3695652173913043
002667.SZ鞍重股份,-3.4251602289928225,-2.554909148673801,0.8702510803190213,2023-03-31 00:00:00,-9.994426611734552,2023-04-11 00:00:00,3.5491502838606013,2023-07-29 00:00:00,-8.14386014626209,2023-08-09 00:00:00,4.548795296022092,0.7076923076923077
002989.SZ中天精装,-3.940864314635476,-3.0693413284619573,0.8715229861735185,2023-03-30 00:00:00,-9.065413925281465,2023-05-31 00:00:00,4.6523628676981,2023-07-28 00:00:00,-7.239487413712975,2023-07-30 00:00:00,5.120512586287024,0.6323529411764706
301113.SZ雅艺科技,-2.1061099946367623,-1.2342241507727894,0.8718858438639729,2023-04-18 00:00:00,-7.9882065038406305,2023-05-18 00:00:00,5.647344478024472,2023-06-17 00:00:00,-6.892891083912898,2023-07-17 00:00:00,5.467108916087103,0.8
000413.SZ东旭光电,-1.7911121410505306,-0.9192005515707327,0.871911589479798,2023-03-26 00:00:00,-9.106908373307354,2023-04-22 00:00:00,4.346592351342061,2023-09-22 00:00:00,-8.749613822746454,2023-08-05 00:00:00,6.093680307131013,0.7391304347826086
605180.SH华生科技,-0.1168418598246556,0.7560953861489726,0.8729372459736282,2023-04-21 00:00:00,-6.6239879643588475,2023-02-28 00:00:00,6.767238927517523,2023-06-20 00:00:00,-5.657966785569178,2023-06-28 00:00:00,6.702033214430822,0.6578947368421053
300953.SZ震裕科技,-2.7236542035942604,-1.8498257339382675,0.8738284696559928,2023-03-20 00:00:00,-8.023438664064571,2023-05-10 00:00:00,4.590350345703817,2023-07-18 00:00:00,-7.0026330895953866,2023-07-09 00:00:00,5.357366910404611,0.576271186440678
300226.SZ上海钢联,-0.8383501781073882,0.0359541162172501,0.8743042943246383,2023-05-21 00:00:00,-7.923129455760629,2023-03-30 00:00:00,6.781833771606054,2023-09-18 00:00:00,-7.4698221836334415,2023-07-28 00:00:00,6.882634494417908,0.5227272727272727
605117.SH德业股份,-3.2532989404422104,-2.3748459797185077,0.8784529607237026,2023-04-04 00:00:00,-9.063703572169928,2023-05-17 00:00:00,4.2275671373068535,2023-06-03 00:00:00,-8.132432862693145,2023-07-16 00:00:00,4.72,0.6153846153846154
300300.SZ海峡创新,-2.981864910448884,-2.099537578789974,0.8823273316589102,2023-02-27 00:00:00,-8.404555439364227,2023-05-31 00:00:00,5.379639880288817,2023-09-24 00:00:00,-7.683506965517294,2023-07-30 00:00:00,6.801241175380767,0.6909090909090909
002673.SZ西部证券,-3.436752581184869,-2.5541406491693253,0.8826119320155437,2023-02-17 00:00:00,-9.393857630228538,2023-04-24 00:00:00,3.841736496885985,2023-06-17 00:00:00,-9.095610001545069,2023-08-22 00:00:00,5.18541604820053,0.5892857142857143
600638.SH新黄浦,-1.7277373882085438,-0.8389486031341001,0.8887887850744437,2023-03-09 00:00:00,-9.778970652486977,2023-02-10 00:00:00,3.631604365610226,2023-09-05 00:00:00,-9.13201307057303,2023-06-10 00:00:00,4.853121015355731,0.717948717948718
601778.SH晶科科技,-2.1118349051378877,-1.2194104211172627,0.892424484020625,2023-03-10 00:00:00,-9.234644496339133,2023-05-04 00:00:00,4.068696543748851,2023-07-08 00:00:00,-7.64,2023-07-03 00:00:00,4.719999999999999,0.6888888888888889
600633.SH浙数文化,-0.3529355251757764,0.5396664831696946,0.892602008345471,2023-03-19 00:00:00,-6.734970870723397,2023-04-24 00:00:00,6.673421003618918,2023-07-17 00:00:00,-6.244028370343406,2023-08-22 00:00:00,8.71357455493529,0.46808510638297873
300694.SZ蠡湖股份,-2.0514347800448056,-1.1575210321174756,0.89391374792733,2023-04-18 00:00:00,-8.8040082846147,2023-02-28 00:00:00,4.054791736219874,2023-06-17 00:00:00,-7.64,2023-06-28 00:00:00,4.72,0.6428571428571429
300992.SZ泰福泵业,-3.775085207971239,-2.8787624677054016,0.8963227402658376,2023-03-20 00:00:00,-9.273637750450115,2023-05-15 00:00:00,4.382632795778034,2023-07-18 00:00:00,-7.64,2023-07-14 00:00:00,4.72,0.6911764705882353
605086.SH龙高股份,-0.9244782694786442,-0.026499762512830108,0.897978506965814,2023-04-21 00:00:00,-9.10879274884849,2023-05-12 00:00:00,4.516199281898665,2023-06-20 00:00:00,-7.64,2023-06-05 00:00:00,5.290659279449255,0.75
003004.SZ声迅股份,-2.730477073964594,-1.8300908225888026,0.9003862513757914,2023-04-27 00:00:00,-9.315351391235549,2023-02-03 00:00:00,5.875299807594091,2023-06-26 00:00:00,-7.64,2023-07-14 00:00:00,4.72,0.6538461538461539
301058.SZ中粮科工,-3.927177858243514,-3.0251669174471627,0.9020109407963512,2023-03-11 00:00:00,-8.616233089413516,2023-02-22 00:00:00,4.031921220501103,2023-06-06 00:00:00,-7.64,2023-06-22 00:00:00,4.72,0.30985915492957744
301163.SZ宏德股份,-3.4915833851005864,-2.5879233251890574,0.903660059911529,2023-03-20 00:00:00,-9.042715676515689,2023-04-30 00:00:00,3.7301700530728477,2023-06-03 00:00:00,-7.650076645267468,2023-06-29 00:00:00,4.72,0.7246376811594203
300832.SZ新产业,-0.7036040659243448,0.2005499412592418,0.9041540071835865,2023-04-30 00:00:00,-8.404177710600226,2023-06-01 00:00:00,5.609445136004889,2023-06-29 00:00:00,-6.768260386271595,2023-06-26 00:00:00,5.591739613728405,0.5581395348837209
002977.SZ天箭科技,-2.3548202417229964,-1.4506281002805597,0.9041921414424368,2023-03-20 00:00:00,-8.782449601646672,2023-02-21 00:00:00,4.485533760633186,2023-07-18 00:00:00,-7.506313566788295,2023-06-21 00:00:00,4.8536864332117045,0.5737704918032787
001205.SZ盛航股份,-3.683664925802548,-2.778289151045963,0.9053757747565849,2023-04-03 00:00:00,-10.0,2023-05-03 00:00:00,4.232460116314812,2023-06-02 00:00:00,-8.253963415313978,2023-07-02 00:00:00,4.72,0.7272727272727273
301101.SZ明月镜片,-1.705958498430422,-0.7993842081406308,0.9065742902897911,2023-02-17 00:00:00,-8.843833640937483,2023-04-11 00:00:00,4.504549972234346,2023-06-17 00:00:00,-7.64,2023-06-10 00:00:00,4.720000000000001,0.6382978723404256
603719.SH良品铺子,-2.303175683706078,-1.3938735328450418,0.9093021508610362,2023-05-18 00:00:00,-9.143051479692275,2023-02-02 00:00:00,4.336890634104596,2023-07-17 00:00:00,-7.64,2023-07-19 00:00:00,4.720000000000002,0.8936170212765957
603856.SH东宏股份,-1.719418426975613,-0.8078649784034144,0.9115534485721986,2023-02-17 00:00:00,-7.890019802645952,2023-05-03 00:00:00,5.300880605381204,2023-06-17 00:00:00,-7.228451530136021,2023-08-31 00:00:00,5.975536397545483,0.3333333333333333
300885.SZ海昌新材,-0.5193495500457942,0.3996894207938449,0.9190389708396391,2023-04-28 00:00:00,-7.686301270891451,2023-05-05 00:00:00,4.673698729108549,2023-06-27 00:00:00,-6.569103481500458,2023-07-04 00:00:00,5.790896518499542,0.7619047619047619
002628.SZ成都路桥,-3.0278978306968383,-2.1082356765418164,0.9196621541550218,2023-05-09 00:00:00,-8.446253121266846,2023-02-13 00:00:00,5.355892832790489,2023-06-17 00:00:00,-7.669360291450586,2023-08-12 00:00:00,6.291056455351631,0.7457627118644068
605011.SH杭州热电,-1.0330852569649946,-0.11329794394156306,0.9197873130234315,2023-05-02 00:00:00,-7.0596179944579145,2023-05-12 00:00:00,9.414038663075495,2023-07-01 00:00:00,-5.305961336924505,2023-07-11 00:00:00,7.054038663075494,0.2692307692307692
002301.SZ齐心集团,-2.231293620789125,-1.3097602729898457,0.9215333477992793,2023-02-04 00:00:00,-7.644340567274171,2023-05-31 00:00:00,5.239727504097784,2023-07-01 00:00:00,-7.931526595239248,2023-07-30 00:00:00,7.774947622229367,0.39215686274509803
300891.SZ惠云钛业,-2.3335276466591703,-1.4111080554582416,0.9224195912009288,2023-04-20 00:00:00,-9.010777272391604,2023-03-01 00:00:00,4.537984032677604,2023-06-19 00:00:00,-7.157515009262763,2023-06-29 00:00:00,5.202484990737239,0.6140350877192983
300876.SZ蒙泰高新,-3.5127829275429265,-2.587818696185788,0.9249642313571385,2023-04-18 00:00:00,-8.904133652740585,2023-03-06 00:00:00,3.5388864387200423,2023-06-17 00:00:00,-7.64,2023-07-04 00:00:00,4.720000000000002,0.6619718309859155
603390.SH通达电气,-2.257549947818562,-1.3323168691174707,0.9252330787010912,2023-03-20 00:00:00,-8.84410635084329,2023-05-27 00:00:00,5.478741255807275,2023-07-18 00:00:00,-7.032506146581333,2023-07-26 00:00:00,5.327493853418665,0.2727272727272727
300051.SZ三五互联,-2.9697394543731144,-2.0439469385216698,0.9257925158514446,2023-05-07 00:00:00,-8.817900017256859,2023-03-07 00:00:00,4.123573226073587,2023-09-15 00:00:00,-7.797726517915229,2023-07-05 00:00:00,6.986341985157653,0.3442622950819672
603221.SH爱丽家居,-2.8169414632783054,-1.8910928355327188,0.9258486277455866,2023-03-20 00:00:00,-8.290172162768913,2023-05-07 00:00:00,6.492382956294181,2023-07-18 00:00:00,-5.930172162768914,2023-07-06 00:00:00,6.429827837231086,0.6440677966101694
605196.SH华通线缆,-1.3902663001161821,-0.4637151403231832,0.926551159792999,2023-04-21 00:00:00,-9.011704294645451,2023-03-02 00:00:00,4.267617868331918,2023-06-20 00:00:00,-7.64,2023-06-30 00:00:00,4.720000000000001,0.8333333333333334
002948.SZ青岛银行,-2.0278092548262467,-1.1009705400695242,0.9268387147567225,2023-02-20 00:00:00,-8.22406332071521,2023-05-26 00:00:00,3.9385799978289446,2023-06-20 00:00:00,-7.287078616048411,2023-07-25 00:00:00,5.072921383951588,0.7254901960784313
605111.SH新洁能,-0.7245067262749703,0.20308891085779227,0.9275956371327625,2023-04-23 00:00:00,-10.0,2023-05-14 00:00:00,4.717045768339343,2023-06-22 00:00:00,-7.64,2023-07-13 00:00:00,4.720000000000001,0.6666666666666666
002121.SZ科陆电子,-1.682142980441633,-0.7531087295123032,0.9290342509293298,2023-03-09 00:00:00,-8.776032681055456,2023-02-23 00:00:00,4.834040244119781,2023-09-05 00:00:00,-7.087377084764338,2023-08-22 00:00:00,5.272622915235662,0.8181818181818182
002739.SZ万达电影,-3.1888155504165985,-2.2540566883592605,0.9347588620573379,2023-02-04 00:00:00,-8.392190429887798,2023-04-24 00:00:00,4.36257966230812,2023-06-04 00:00:00,-9.224484626080898,2023-06-23 00:00:00,5.065696665787686,0.6515151515151515
601456.SH国联证券,-3.5411479463066744,-2.6060145228864924,0.935133423420182,2023-04-21 00:00:00,-8.997954331249138,2023-02-03 00:00:00,6.283899540354934,2023-06-20 00:00:00,-7.64,2023-08-02 00:00:00,4.720000000000001,0.8636363636363636
002909.SZ集泰股份,-2.2609240727173656,-1.3254704784600382,0.9354535942573274,2023-02-25 00:00:00,-8.399357906560304,2023-05-15 00:00:00,6.211280511284381,2023-09-13 00:00:00,-7.659990344788553,2023-07-14 00:00:00,6.668200819755553,0.6727272727272727
600906.SH财达证券,-3.100679259462127,-2.164044056285043,0.9366352031770839,2023-04-21 00:00:00,-8.821017589108962,2023-02-26 00:00:00,3.717802098398966,2023-06-20 00:00:00,-7.64,2023-06-26 00:00:00,4.720000000000001,0.8153846153846154
601528.SH瑞丰银行,-2.8389442753962246,-1.9020372950760576,0.9369069803201671,2023-05-10 00:00:00,-10.0,2023-04-10 00:00:00,4.722263152682899,2023-07-09 00:00:00,-7.64,2023-06-09 00:00:00,4.72,0.6271186440677966
300940.SZ南极光,-4.755668103043674,-3.818040478662428,0.9376276243812462,2023-02-20 00:00:00,-9.070823133471055,2023-05-24 00:00:00,4.15623387393707,2023-06-20 00:00:00,-7.64,2023-07-23 00:00:00,4.72,0.3974358974358974
002647.SZ仁东控股,-3.3327222876149136,-2.393998239478,0.9387240481369137,2023-04-10 00:00:00,-9.28838523832437,2023-02-18 00:00:00,3.473915078692496,2023-07-24 00:00:00,-8.377066965670075,2023-06-18 00:00:00,4.248175114349242,0.8225806451612904
600663.SH陆家嘴,-0.45177072681855757,0.4914268206482369,0.9431975474667944,2023-05-08 00:00:00,-7.7618399968716325,2023-02-25 00:00:00,5.865493689177942,2023-07-07 00:00:00,-6.587643722356495,2023-08-24 00:00:00,7.456707773722697,0.55
300903.SZ科翔股份,-1.888141616103633,-0.9362452437723915,0.9518963723312416,2023-04-21 00:00:00,-9.908731008858489,2023-05-18 00:00:00,4.655885408849278,2023-06-20 00:00:00,-7.548731008858487,2023-06-23 00:00:00,4.811268991141512,0.7446808510638298
301075.SZ多瑞医药,-3.0318417599004874,-2.0791141857241833,0.9527275741763042,2023-03-23 00:00:00,-9.259169289285676,2023-05-05 00:00:00,3.8381403863070114,2023-07-21 00:00:00,-7.64,2023-07-04 00:00:00,4.72,0.7377049180327869
300887.SZ谱尼测试,-3.442505093866305,-2.4896315283348387,0.9528735655314664,2023-05-16 00:00:00,-7.899491624597683,2023-03-06 00:00:00,4.562731707405696,2023-07-15 00:00:00,-7.0819342204033155,2023-07-04 00:00:00,5.278065779596685,0.7230769230769231
002132.SZ恒星科技,-2.254354629557772,-1.3002642925510086,0.9540903370067633,2023-03-15 00:00:00,-10.0,2023-03-01 00:00:00,5.090019666236759,2023-09-11 00:00:00,-8.304193130011296,2023-08-28 00:00:00,4.867563516133227,0.8076923076923077
301193.SZ家联科技,-2.6693869332385125,-1.708630824218041,0.9607561090204715,2023-04-20 00:00:00,-8.637076264752995,2023-02-21 00:00:00,4.141517635412962,2023-06-19 00:00:00,-7.64,2023-06-21 00:00:00,4.720000000000001,0.8
002960.SZ青鸟消防,-4.16181010424856,-3.200895546854303,0.9609145573942568,2023-04-03 00:00:00,-9.092624803959023,2023-05-20 00:00:00,3.9516664952655653,2023-06-02 00:00:00,-8.408333504734435,2023-07-19 00:00:00,4.72,0.9565217391304348
601816.SH京沪高铁,-4.374749619987752,-3.41335997080538,0.9613896491823724,2023-05-28 00:00:00,-9.096400713563582,2023-03-01 00:00:00,4.5830068053582815,2023-06-08 00:00:00,-7.590470900275832,2023-06-29 00:00:00,4.769529099724167,0.30434782608695654
301012.SZ扬电科技,-3.569101162890552,-2.605178674037881,0.963922488852671,2023-03-14 00:00:00,-9.675837868820155,2023-05-17 00:00:00,4.166084782578084,2023-07-12 00:00:00,-7.64,2023-07-16 00:00:00,4.72,0.5230769230769231
001201.SZ东瑞股份,-3.570958082599185,-2.6043036841508416,0.9666543984483433,2023-04-21 00:00:00,-9.568842539439895,2023-02-03 00:00:00,4.307327786205169,2023-07-05 00:00:00,-7.64,2023-06-17 00:00:00,4.720000000000001,0.8695652173913043
301038.SZ深水规院,-2.880268803080654,-1.9135879464071655,0.9666808566734886,2023-02-17 00:00:00,-8.461702468367962,2023-05-05 00:00:00,4.2679087888935525,2023-06-17 00:00:00,-7.64,2023-07-04 00:00:00,4.72,0.46774193548387094
002967.SZ广电计量,-0.5052459248969251,0.4627681566972095,0.9680140815941346,2023-04-18 00:00:00,-7.602754154423993,2023-02-28 00:00:00,4.672594580437405,2023-06-17 00:00:00,-6.7236708281077515,2023-07-31 00:00:00,5.636329171892248,0.40476190476190477
603992.SH松霖科技,-2.8016081393518135,-1.8328318496065072,0.9687762897453063,2023-05-02 00:00:00,-8.855471921127927,2023-03-05 00:00:00,5.0200645808400175,2023-07-27 00:00:00,-7.0686484299063235,2023-07-03 00:00:00,5.291351570093676,0.6666666666666666
301027.SZ华蓝集团,-2.9399014245568265,-1.9671082280822518,0.9727931964745746,2023-05-19 00:00:00,-9.14409615812426,2023-02-02 00:00:00,6.657549320039687,2023-07-18 00:00:00,-7.64,2023-08-01 00:00:00,4.719999999999999,0.8548387096774194
301268.SZ铭利达,-2.8871741985150674,-1.9125319823928633,0.9746422161222041,2023-02-20 00:00:00,-8.969961491911452,2023-05-03 00:00:00,3.671103142580334,2023-06-20 00:00:00,-7.64,2023-07-02 00:00:00,4.72,0.6307692307692307
603315.SH福鞍股份,-1.93634852279464,-0.9578168924141965,0.9785316303804434,2023-04-21 00:00:00,-8.93323930731253,2023-05-29 00:00:00,3.692045230426866,2023-08-19 00:00:00,-7.745978333205796,2023-09-26 00:00:00,4.585062840134917,0.7924528301886793
300850.SZ新强联,-2.100498353353883,-1.1206740697303914,0.9798242836234916,2023-02-26 00:00:00,-8.97956549534998,2023-05-05 00:00:00,3.8346219878417376,2023-06-26 00:00:00,-7.64,2023-07-04 00:00:00,4.72,0.6862745098039216
300801.SZ泰和科技,-2.974314199609543,-1.9933955037537359,0.9809186958558069,2023-02-10 00:00:00,-8.792202865888754,2023-05-11 00:00:00,4.059896774098519,2023-06-10 00:00:00,-7.64,2023-07-10 00:00:00,4.720000000000001,0.7090909090909091
300871.SZ回盛生物,-4.0384701325045995,-3.057191753566902,0.9812783789376973,2023-04-13 00:00:00,-8.758115085043089,2023-02-11 00:00:00,3.605827303105932,2023-06-12 00:00:00,-7.64,2023-06-11 00:00:00,4.719999999999998,0.9324324324324325
002956.SZ西麦食品,-1.7518075883108573,-0.7698520387901355,0.9819555495207217,2023-02-17 00:00:00,-8.617354477256667,2023-04-28 00:00:00,4.196060416425491,2023-06-17 00:00:00,-7.64,2023-06-27 00:00:00,4.719999999999999,0.7272727272727273
301158.SZ德石股份,-5.3109910781412815,-4.326641297296702,0.9843497808445791,2023-04-23 00:00:00,-8.86933816581439,2023-05-13 00:00:00,4.276880756169254,2023-06-22 00:00:00,-7.64,2023-07-12 00:00:00,4.72,0.37037037037037035
603700.SH宁水集团,-0.7195562808251987,0.2651359699501406,0.9846922507753393,2023-03-03 00:00:00,-6.299791644776132,2023-05-01 00:00:00,6.086582030656033,2023-07-01 00:00:00,-5.4908428353879675,2023-06-30 00:00:00,6.869157164612035,0.5294117647058824
002961.SZ瑞达期货,-2.1626844778485856,-1.1775137104922895,0.9851707673562962,2023-04-20 00:00:00,-9.192913885613871,2023-02-23 00:00:00,3.9077366094791834,2023-06-19 00:00:00,-7.54291534798927,2023-06-23 00:00:00,4.81708465201073,0.5714285714285714
605068.SH明新旭腾,-2.3595306837649557,-1.3721420240327624,0.9873886597321933,2023-03-05 00:00:00,-8.737136145569208,2023-05-12 00:00:00,4.184138126327914,2023-07-03 00:00:00,-7.64,2023-07-11 00:00:00,4.72,0.8431372549019608
301168.SZ通灵股份,-3.976230411998082,-2.988513973767504,0.9877164382305779,2023-03-14 00:00:00,-9.353375501882137,2023-02-09 00:00:00,3.610534255622049,2023-07-12 00:00:00,-7.64,2023-06-09 00:00:00,4.72,0.5492957746478874
301040.SZ中环海陆,-3.0371591001132323,-2.0473374777229827,0.9898216223902496,2023-04-18 00:00:00,-9.170822789522376,2023-05-14 00:00:00,4.39008492549131,2023-06-17 00:00:00,-7.64,2023-07-13 00:00:00,4.72,0.8214285714285714
002969.SZ嘉美包装,-2.2482219313944243,-1.2563935806590871,0.9918283507353371,2023-04-13 00:00:00,-8.59442296904301,2023-02-27 00:00:00,4.022940883016325,2023-06-12 00:00:00,-7.64,2023-06-27 00:00:00,4.720000000000001,0.75
605166.SH聚合顺,-4.1582175971232305,-3.1658394263379517,0.9923781707852788,2023-05-15 00:00:00,-8.923554289167221,2023-02-03 00:00:00,5.459639208758125,2023-06-05 00:00:00,-8.432186834843698,2023-08-02 00:00:00,4.77379274025876,0.8450704225352113
300809.SZ华辰装备,-3.224793605230205,-2.2297632333000172,0.9950303719301878,2023-04-13 00:00:00,-9.340341145618616,2023-02-21 00:00:00,3.7179316995987968,2023-06-12 00:00:00,-7.64,2023-06-21 00:00:00,4.72,0.6271186440677966
300973.SZ立高食品,-2.321789512939064,-1.3262376061275991,0.9955519068114649,2023-05-08 00:00:00,-9.155662134884963,2023-02-25 00:00:00,3.8009884957491833,2023-06-26 00:00:00,-7.64,2023-06-25 00:00:00,4.72,0.7358490566037735
605099.SH共创草坪,-1.8030364169665882,-0.8067417703571073,0.996294646609481,2023-03-04 00:00:00,-8.30737489081193,2023-04-26 00:00:00,4.295415547368215,2023-07-02 00:00:00,-7.3081225889407815,2023-06-25 00:00:00,5.051877411059216,0.7291666666666666
605368.SH蓝天燃气,-2.744621389099071,-1.7477470422898973,0.9968743468091739,2023-03-29 00:00:00,-8.202942991656965,2023-05-15 00:00:00,4.6373686047872695,2023-07-27 00:00:00,-7.080870101949861,2023-07-14 00:00:00,5.27912989805014,0.7
301096.SZ百诚医药,-2.9780603120314315,-1.9795918325406048,0.9984684794908267,2023-02-20 00:00:00,-8.778073181884245,2023-04-24 00:00:00,3.594305386638288,2023-06-20 00:00:00,-7.64,2023-06-23 00:00:00,4.719999999999999,0.765625
300811.SZ铂科新材,-3.093348296366998,-2.0929132248309266,1.0004350715360713,2023-02-20 00:00:00,-8.966416887975633,2023-04-10 00:00:00,3.5488426602431584,2023-06-20 00:00:00,-7.64,2023-06-09 00:00:00,4.72,0.5806451612903226
603681.SH永冠新材,-1.2885059825399845,-0.28637186466196174,1.0021341178780228,2023-04-29 00:00:00,-8.486128804637866,2023-03-05 00:00:00,4.805259525069418,2023-06-28 00:00:00,-6.867894319041577,2023-07-03 00:00:00,5.492105680958424,0.75
002356.SZ赫美集团,-2.8744186413136434,-1.8706470411217826,1.0037716001918608,2023-04-16 00:00:00,-9.578718944924049,2023-03-20 00:00:00,3.5482879308082493,2023-08-14 00:00:00,-8.324126319640694,2023-07-18 00:00:00,4.767774587366765,0.8928571428571429
603115.SH海星股份,-1.524885632425566,-0.5188944709319548,1.0059911614936112,2023-04-21 00:00:00,-8.802221448396093,2023-05-06 00:00:00,4.69648255604767,2023-06-20 00:00:00,-7.136883371810936,2023-06-21 00:00:00,5.2231166281890635,0.75
300056.SZ中创环保,-2.071042259029609,-1.063728403024616,1.0073138560049932,2023-03-24 00:00:00,-9.221650986978723,2023-05-25 00:00:00,5.151303804544128,2023-09-20 00:00:00,-7.5411722884188865,2023-07-24 00:00:00,5.734656643637686,0.7659574468085106
605055.SH迎丰股份,-4.244534180182505,-3.2357893045834865,1.0087448755990187,2023-02-20 00:00:00,-8.766460875237014,2023-05-19 00:00:00,4.169508364098421,2023-06-20 00:00:00,-7.64,2023-07-18 00:00:00,4.72,0.7605633802816901
603949.SH雪龙集团,-2.5027023056978797,-1.4934834488376767,1.009218856860203,2023-05-24 00:00:00,-8.607458854119706,2023-03-21 00:00:00,3.64041792789085,2023-07-23 00:00:00,-7.64,2023-06-23 00:00:00,4.720000000000001,0.8823529411764706
001203.SZ大中矿业,-3.371857978457446,-2.3607038843559818,1.0111540941014643,2023-03-10 00:00:00,-9.498203759370451,2023-04-30 00:00:00,3.5690162039382844,2023-07-08 00:00:00,-7.64,2023-06-29 00:00:00,4.72,0.7538461538461538
300797.SZ钢研纳克,-2.49700497041818,-1.4849502170573414,1.0120547533608386,2023-04-18 00:00:00,-9.04540365054323,2023-02-03 00:00:00,4.7221300044302,2023-06-17 00:00:00,-7.544095883483249,2023-08-02 00:00:00,4.8159041165167515,0.47058823529411764
601860.SH紫金银行,-2.6046720227623568,-1.591247154562014,1.0134248682003428,2023-02-22 00:00:00,-8.404637791473888,2023-04-12 00:00:00,4.1354944459038965,2023-06-22 00:00:00,-7.531353476154518,2023-06-11 00:00:00,4.828646523845481,0.4107142857142857
003032.SZ传智教育,-3.82469100696421,-2.809252218836771,1.0154387881274394,2023-03-10 00:00:00,-8.947234355042912,2023-02-06 00:00:00,3.6484372466901616,2023-06-04 00:00:00,-7.845933777872988,2023-06-06 00:00:00,4.720000000000002,0.4264705882352941
301126.SZ达嘉维康,-1.545876873922381,-0.5294264783845299,1.016450395537851,2023-05-02 00:00:00,-8.70759256148773,2023-05-14 00:00:00,3.8993178573016456,2023-07-01 00:00:00,-7.64,2023-07-13 00:00:00,4.720000000000001,0.55
603682.SH锦和商管,-2.3864374069826297,-1.3684015547215171,1.0180358522611126,2023-03-11 00:00:00,-8.453417440083939,2023-05-04 00:00:00,4.768888119603092,2023-07-09 00:00:00,-6.735050962392716,2023-07-03 00:00:00,5.624949037607285,0.7592592592592593
300867.SZ圣元环保,-4.12419915267581,-3.1044106404866776,1.0197885121891321,2023-04-18 00:00:00,-7.4480544040445835,2023-02-11 00:00:00,5.193607902153971,2023-07-28 00:00:00,-6.314024535701617,2023-06-11 00:00:00,6.045975464298382,0.4473684210526316
603739.SH蔚蓝生物,-3.0420628800937224,-2.015604071322199,1.0264588087715234,2023-05-02 00:00:00,-9.237953140048537,2023-02-14 00:00:00,4.288175492932602,2023-07-01 00:00:00,-7.513836211961736,2023-06-14 00:00:00,4.846163788038263,0.6964285714285714
301138.SZ华研精机,-4.24568982627312,-3.2097864611467624,1.0359033651263574,2023-02-03 00:00:00,-7.178837295786554,2023-04-09 00:00:00,6.550496406803344,2023-06-19 00:00:00,-5.530575401087626,2023-06-08 00:00:00,6.8294245989123725,0.05063291139240506
